,Player,shirt_number,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks
1082,   Alex Oxlade-Chamberlain ,15,ENG,LW,26-009,14,0,0,0,0,0,0,0,0,10,0,0,1
1083,Mohamed Salah ,11,EGY,RW,27-070,90,2,0,1,1,4,1,0,0,50,1,0,0
1084,Georginio Wijnaldum ,5,NED,LM,28-286,68,0,0,0,0,2,0,0,0,65,1,2,0
1085,   James Milner ,7,ENG,LM,33-232,22,0,0,0,0,0,0,0,0,20,1,1,0
1086,Fabinho ,3,BRA,CM,25-305,90,0,1,0,0,0,0,1,0,73,2,0,1
1087,Jordan Henderson ,14,ENG,RM,29-068,90,0,0,0,0,1,0,0,0,68,5,1,1
1088,Andrew Robertson ,26,SCO,LB,25-166,90,0,0,0,0,3,0,0,0,95,3,1,0
1089,Virgil van Dijk ,4,NED,CB,28-047,90,0,0,0,0,1,0,0,0,34,0,0,1
1090,Joël Matip ,32,CMR,CB,28-016,90,1,0,0,0,1,1,0,0,49,3,3,1
1091,Trent Alexander-Arnold ,66,ENG,RB,20-321,90,0,1,0,0,3,0,0,0,106,1,0,1
1092,Adrián ,13,ESP,GK,32-233,90,0,0,0,0,0,0,0,0,28,0,0,0
1093,Roberto Firmino ,9,BRA,FW,27-333,84,1,1,0,0,5,2,0,0,50,1,0,1
1094,   Xherdan Shaqiri ,23,SUI,RW,27-325,6,0,0,0,0,1,0,0,0,4,0,0,0
1095,Sadio Mané ,10,SEN,LW,27-143,84,1,0,0,0,2,1,0,0,38,1,3,1
1096,   Divock Origi ,27,BEL,LW,24-135,6,0,0,0,0,0,0,0,0,6,0,0,0
1097,Mohamed Salah ,11,EGY,"RW,FW",27-077,90,0,1,0,0,3,2,0,0,43,0,0,0
1098,Georginio Wijnaldum ,5,NED,LM,28-293,90,0,0,0,0,1,1,0,0,51,1,0,0
1099,Fabinho ,3,BRA,CM,25-312,90,0,0,0,0,1,0,0,0,74,3,2,0
1100,Jordan Henderson ,14,ENG,RM,29-075,70,0,0,0,0,0,0,0,0,42,1,0,1
1101,   Alex Oxlade-Chamberlain ,15,ENG,RM,26-016,20,0,0,0,0,1,1,0,0,25,1,0,1
1102,Andrew Robertson ,26,SCO,LB,25-173,90,0,0,0,0,0,0,0,0,86,0,2,1
1103,Virgil van Dijk ,4,NED,CB,28-054,90,0,0,0,0,1,0,0,0,100,0,0,0
1104,Joël Matip ,32,CMR,CB,28-023,90,0,0,0,0,0,0,0,0,69,0,1,2
1105,Trent Alexander-Arnold ,66,ENG,RB,20-328,90,0,0,0,0,0,0,0,0,70,3,1,1
1106,Adrián ,13,ESP,GK,32-240,90,0,0,0,0,0,0,0,0,48,0,0,0
1107,Sadio Mané ,10,SEN,"LW,FW",27-157,90,2,0,0,0,4,2,0,0,58,0,1,0
1108,Divock Origi ,27,BEL,LW,24-149,36,0,0,0,0,1,0,0,0,14,2,0,0
1109,   Roberto Firmino ,9,BRA,FW,27-347,54,0,1,0,0,2,1,0,0,33,1,0,1
1110,Mohamed Salah ,11,EGY,RW,27-091,90,1,0,0,0,3,1,0,0,65,2,0,0
1111,Georginio Wijnaldum ,5,NED,"LM,RM",28-307,83,0,0,0,0,2,1,0,0,93,2,0,1
1112,   Xherdan Shaqiri ,23,SUI,RM,27-339,7,0,0,0,0,0,0,0,0,14,0,0,0
1113,Fabinho ,3,BRA,CM,25-326,90,0,0,0,0,0,0,0,0,90,0,1,0
1114,Alex Oxlade-Chamberlain ,15,ENG,RM,26-030,74,0,0,0,0,2,0,0,0,68,1,0,1
1115,   James Milner ,7,ENG,LM,33-253,16,0,0,0,0,0,0,0,0,29,0,0,2
1116,Andrew Robertson ,26,SCO,LB,25-187,90,0,1,0,0,1,1,0,0,135,1,2,1
1117,Virgil van Dijk ,4,NED,CB,28-068,90,0,0,0,0,3,0,0,0,134,1,1,2
1118,Joël Matip ,32,CMR,CB,28-037,90,0,0,0,0,1,0,0,0,119,3,2,0
1119,Trent Alexander-Arnold ,66,ENG,RB,20-342,90,0,0,0,0,2,2,0,0,117,0,1,0
1120,Adrián ,13,ESP,GK,32-254,90,0,0,0,0,0,0,0,0,25,0,0,0
1121,Roberto Firmino ,9,BRA,FW,27-355,90,1,0,0,0,2,2,0,0,37,0,0,2
1122,Sadio Mané ,10,SEN,LW,27-165,70,0,0,0,0,1,0,0,0,36,2,2,0
1123,   James Milner ,7,ENG,"LM,CM",33-261,20,0,0,0,0,0,0,1,0,9,1,0,1
1124,Mohamed Salah ,11,EGY,RW,27-099,89,0,1,0,0,1,0,0,0,51,0,0,0
1125,   Joe Gomez ,12,ENG,"CB,RW",22-122,1,0,0,0,0,0,0,0,0,1,0,0,0
1126,Georginio Wijnaldum ,5,NED,"LM,LW,RM",28-315,90,0,0,0,0,1,0,0,0,32,0,0,0
1127,Fabinho ,3,BRA,CM,25-334,90,0,0,0,0,0,0,1,0,54,0,0,1
1128,Jordan Henderson ,14,ENG,RM,29-097,83,0,0,0,0,0,0,0,0,54,2,2,2
1129,   Adam Lallana ,20,ENG,"LW,LM",31-135,7,0,0,0,0,0,0,0,0,6,1,0,0
1130,Andrew Robertson ,26,SCO,LB,25-195,90,0,1,0,0,0,0,0,0,69,1,4,0
1131,Virgil van Dijk ,4,NED,CB,28-076,90,0,0,0,0,0,0,0,0,52,1,1,0
1132,Joël Matip ,32,CMR,CB,28-045,90,0,0,0,0,0,0,0,0,61,3,2,1
1133,Trent Alexander-Arnold ,66,ENG,RB,20-350,90,1,0,0,0,1,1,1,0,74,0,1,1
1134,Adrián ,13,ESP,GK,32-262,90,0,0,0,0,0,0,0,0,37,0,0,0
1135,Roberto Firmino ,9,BRA,"FW,AM",27-361,86,0,0,0,0,0,0,0,0,43,0,0,1
1136,   James Milner ,7,ENG,RW,33-267,4,0,0,0,0,0,0,0,0,6,0,0,0
1137,Sadio Mané ,10,SEN,"LW,RW,AM",27-171,89,0,0,0,0,4,1,0,0,50,0,0,1
1138,   Alex Oxlade-Chamberlain ,15,ENG,AM,26-044,1,0,0,0,0,0,0,0,0,1,0,1,0
1139,Mohamed Salah ,11,EGY,"RW,FW",27-105,90,0,0,0,0,4,2,0,0,37,0,0,0
1140,Georginio Wijnaldum ,5,NED,"LM,DM",28-321,90,1,0,0,0,4,1,0,0,60,1,0,0
1141,Fabinho ,3,BRA,"CM,DM",25-340,90,0,0,0,0,1,0,0,0,85,4,2,1
1142,Jordan Henderson ,14,ENG,RM,29-103,63,0,0,0,0,0,0,0,0,59,1,0,2
1143,   Divock Origi ,27,BEL,LW,24-163,27,0,0,0,0,1,0,0,0,16,1,0,0
1144,Andrew Robertson ,26,SCO,LB,25-201,90,0,0,0,0,1,0,0,0,106,0,0,2
1145,Virgil van Dijk ,4,NED,CB,28-082,90,0,0,0,0,0,0,0,0,117,0,1,1
1146,Joël Matip ,32,CMR,CB,28-051,90,0,0,0,0,0,0,0,0,108,1,0,2
1147,Trent Alexander-Arnold ,66,ENG,RB,20-356,90,0,0,0,0,1,0,0,0,141,3,2,2
1148,Adrián ,13,ESP,GK,32-268,90,0,0,0,0,0,0,1,0,37,0,0,0
1149,Mohamed Salah ,11,EGY,FW,27-112,89,0,0,0,0,5,2,0,0,42,1,1,1
1150,   Adam Lallana ,20,ENG,FW,31-148,1,0,0,0,0,0,0,0,0,1,0,0,0
1151,Roberto Firmino ,9,BRA,LW,28-003,77,0,0,0,0,3,0,0,0,39,0,0,2
1152,   Divock Origi ,27,BEL,LW,24-170,13,0,0,0,0,0,0,0,0,4,0,0,0
1153,Sadio Mané ,10,SEN,RW,27-178,90,1,0,0,0,3,3,0,0,58,3,1,3
1154,James Milner ,7,ENG,LM,33-274,90,1,1,1,1,2,0,0,0,68,2,1,1
1155,Fabinho ,3,BRA,CM,25-347,90,0,0,0,0,0,0,1,0,80,3,2,1
1156,Georginio Wijnaldum ,5,NED,RM,28-328,77,0,0,0,0,1,1,0,0,40,1,0,0
1157,   Jordan Henderson ,14,ENG,RM,29-110,13,0,0,0,0,0,0,0,0,8,1,0,0
1158,Andrew Robertson ,26,SCO,LB,25-208,90,0,0,0,0,1,1,0,0,83,3,0,0
1159,Virgil van Dijk ,4,NED,CB,28-089,90,0,0,0,0,1,0,0,0,65,1,1,0
1160,Dejan Lovren ,6,CRO,CB,30-092,90,0,0,0,0,1,0,0,0,59,2,3,0
1161,Trent Alexander-Arnold ,66,ENG,RB,20-363,90,0,0,0,0,0,0,0,0,110,1,5,0
1162,Adrián ,13,ESP,GK,32-275,90,0,0,0,0,0,0,0,0,28,1,0,0
1163,Roberto Firmino ,9,BRA,"FW,AM",28-018,90,0,0,0,0,4,2,0,0,48,2,0,0
1164,Divock Origi ,27,BEL,"LW,RW",24-185,59,0,0,0,0,1,0,0,0,33,2,1,0
1165,   Alex Oxlade-Chamberlain ,15,ENG,"LW,LM",26-066,31,0,0,0,0,2,0,0,0,36,1,0,0
1166,Sadio Mané ,10,SEN,"RW,FW,LW",27-193,90,0,0,0,0,0,0,0,0,34,1,0,2
1167,Georginio Wijnaldum ,5,NED,"LM,CM,DM",28-343,81,0,0,0,0,1,1,0,0,51,3,1,1
1168,   Naby Keïta ,8,GUI,DM,24-252,9,0,0,0,0,0,0,0,0,27,0,0,1
1169,Fabinho ,3,BRA,"CM,DM",25-362,90,0,0,0,0,0,0,1,0,77,1,1,1
1170,Jordan Henderson ,14,ENG,RM,29-125,70,0,0,0,0,0,0,0,0,48,3,2,1
1171,   Adam Lallana ,20,ENG,RW,31-163,20,1,0,0,0,1,1,0,0,15,0,0,0
1172,Andrew Robertson ,26,SCO,LB,25-223,90,0,1,0,0,0,0,0,0,109,4,2,2
1173,Virgil van Dijk ,4,NED,CB,28-104,90,0,0,0,0,0,0,0,0,99,0,0,0
1174,Joël Matip ,32,CMR,CB,28-073,90,0,0,0,0,0,0,0,0,88,1,2,1
1175,Trent Alexander-Arnold ,66,ENG,RB,21-013,90,0,0,0,0,1,0,0,0,110,0,1,0
1176,Alisson ,1,BRA,GK,27-018,90,0,0,0,0,0,0,0,0,38,0,0,0
1177,Roberto Firmino ,9,BRA,FW,28-025,89,0,0,0,0,4,3,0,0,36,3,0,0
1178,   Divock Origi ,27,BEL,FW,24-192,1,0,0,0,0,0,0,0,0,1,0,0,0
1179,Sadio Mané ,10,SEN,"LW,FW",27-200,90,0,0,0,0,2,0,0,0,47,3,0,0
1180,Mohamed Salah ,11,EGY,RW,27-134,84,1,0,1,1,6,4,0,0,31,0,0,0
1181,   Joe Gomez ,12,ENG,RB,22-157,6,0,0,0,0,0,0,0,0,5,0,1,0
1182,Georginio Wijnaldum ,5,NED,LM,28-350,76,0,0,0,0,1,1,0,0,43,1,1,1
1183,   James Milner ,7,ENG,LM,33-296,14,0,0,0,0,0,0,1,0,2,1,0,0
1184,Fabinho ,3,BRA,CM,26-004,90,0,0,0,0,1,0,0,0,106,4,3,3
1185,Jordan Henderson ,14,ENG,"RM,CM",29-132,90,1,0,0,0,1,1,0,0,75,2,1,2
1186,Andrew Robertson ,26,SCO,LB,25-230,90,0,0,0,0,1,0,0,0,86,2,2,1
1187,Virgil van Dijk ,4,NED,CB,28-111,90,0,0,0,0,1,1,0,0,91,1,1,0
1188,Dejan Lovren ,6,CRO,CB,30-114,90,0,0,0,0,1,1,1,0,113,1,1,1
1189,Trent Alexander-Arnold ,66,ENG,"RB,RM",21-020,90,0,0,0,0,2,1,1,0,129,2,2,2
1190,Alisson ,1,BRA,GK,27-025,90,0,0,0,0,0,0,0,0,37,0,0,0
1191,Roberto Firmino ,9,BRA,FW,28-031,90,0,0,0,0,2,0,0,0,62,0,0,1
1192,Sadio Mané ,10,SEN,"LW,RW",27-206,90,1,1,0,0,6,3,1,0,53,1,0,0
1193,Mohamed Salah ,11,EGY,RW,27-140,64,0,0,0,0,4,1,0,0,20,1,0,0
1194,   Alex Oxlade-Chamberlain ,15,ENG,LM,26-079,26,0,0,0,0,4,0,0,0,15,0,0,0
1195,Georginio Wijnaldum ,5,NED,LM,28-356,64,0,0,0,0,1,1,0,0,55,1,1,0
1196,   Divock Origi ,27,BEL,LW,24-198,26,0,0,0,0,1,0,0,0,11,1,0,0
1197,Adam Lallana ,20,ENG,CM,31-176,83,0,0,0,0,2,0,0,0,100,5,1,2
1198,   Naby Keïta ,8,GUI,CM,24-265,7,0,0,0,0,0,0,0,0,8,0,0,0
1199,Jordan Henderson ,14,ENG,RM,29-138,90,0,0,0,0,0,0,0,0,109,2,3,1
1200,Andrew Robertson ,26,SCO,LB,25-236,90,1,0,0,0,1,1,0,0,92,2,0,2
1201,Virgil van Dijk ,4,NED,CB,28-117,90,0,0,0,0,0,0,1,0,90,0,0,0
1202,Dejan Lovren ,6,CRO,CB,30-120,90,0,0,0,0,1,0,0,0,83,1,0,0
1203,Trent Alexander-Arnold ,66,ENG,RB,21-026,90,0,1,0,0,3,0,0,0,115,3,3,2
1204,Alisson ,1,BRA,GK,27-031,90,0,0,0,0,0,0,0,0,18,0,0,0
1205,Roberto Firmino ,9,BRA,FW,28-039,78,0,0,0,0,3,1,0,0,31,0,0,2
1206,   Alex Oxlade-Chamberlain ,15,ENG,"RM,LW",26-087,12,0,0,0,0,0,0,0,0,4,0,2,0
1207,Sadio Mané ,10,SEN,"LW,RM,FW",27-214,90,1,0,0,0,1,1,0,0,45,4,1,0
1208,Mohamed Salah ,11,EGY,"RW,FW",27-148,86,1,0,0,0,3,2,0,0,34,1,0,1
1209,   Joe Gomez ,12,ENG,RB,22-171,4,0,0,0,0,0,0,0,0,1,0,0,0
1210,Georginio Wijnaldum ,5,NED,"LM,CM",28-364,90,0,0,0,0,2,0,0,0,47,1,1,0
1211,Fabinho ,3,BRA,CM,26-018,90,1,0,0,0,2,1,0,0,42,1,2,0
1212,Jordan Henderson ,14,ENG,RM,29-146,60,0,1,0,0,0,0,0,0,28,1,0,0
1213,   James Milner ,7,ENG,"LM,CM",33-310,30,0,0,0,0,0,0,0,0,10,0,0,1
1214,Andrew Robertson ,26,SCO,LB,25-244,90,0,1,0,0,0,0,0,0,60,1,1,1
1215,Virgil van Dijk ,4,NED,CB,28-125,90,0,0,0,0,0,0,0,0,67,2,0,1
1216,Dejan Lovren ,6,CRO,CB,30-128,90,0,0,0,0,1,0,0,0,61,1,1,2
1217,Trent Alexander-Arnold ,66,ENG,"RB,RW",21-034,90,0,0,0,0,0,0,0,0,89,1,2,2
1218,Alisson ,1,BRA,GK,27-039,90,0,0,0,0,0,0,0,0,60,0,0,0
1219,Roberto Firmino ,9,BRA,FW,28-052,88,1,0,0,0,4,2,0,0,34,1,0,0
1220,   Joe Gomez ,12,ENG,RB,22-184,2,0,0,0,0,0,0,0,0,7,2,0,0
1221,Alex Oxlade-Chamberlain ,15,ENG,LW,26-100,63,0,0,0,0,1,0,0,0,27,2,0,0
1222,   Divock Origi ,27,BEL,LW,24-219,27,0,0,0,0,0,0,0,0,10,0,0,0
1223,Sadio Mané ,10,SEN,"RW,FW",27-227,90,1,0,0,0,3,1,0,0,42,0,1,1
1224,Georginio Wijnaldum ,5,NED,"LM,RM",29-012,90,0,0,0,0,1,1,0,0,36,2,0,0
1225,Fabinho ,3,BRA,CM,26-031,90,0,0,0,0,0,0,1,0,77,4,1,0
1226,Jordan Henderson ,14,ENG,RM,29-159,78,0,0,0,0,0,0,0,0,63,6,0,1
1227,   James Milner ,7,ENG,LM,33-323,12,0,0,0,0,0,0,0,0,5,0,0,0
1228,Andrew Robertson ,26,SCO,LB,25-257,90,0,1,0,0,0,0,0,0,75,3,2,0
1229,Virgil van Dijk ,4,NED,CB,28-138,90,0,0,0,0,3,0,0,0,87,1,1,0
1230,Dejan Lovren ,6,CRO,CB,30-141,90,0,0,0,0,0,0,0,0,94,2,0,1
1231,Trent Alexander-Arnold ,66,ENG,"RB,RW",21-047,90,0,0,0,0,0,0,0,0,82,1,1,1
1232,Alisson ,1,BRA,GK,27-052,90,0,0,0,0,0,0,0,0,38,0,0,0
1233,Roberto Firmino ,9,BRA,FW,28-059,75,0,0,0,0,2,2,0,0,37,0,0,1
1234,   Divock Origi ,27,BEL,"FW,LW",24-226,15,0,0,0,0,0,0,0,0,1,0,0,0
1235,Sadio Mané ,10,SEN,"LW,LM,FW",27-234,90,0,0,0,0,2,2,0,0,41,0,0,2
1236,Mohamed Salah ,11,EGY,RW,27-168,68,0,0,0,0,2,0,0,0,17,0,0,0
1237,   Adam Lallana ,20,ENG,RM,31-204,22,0,0,0,0,0,0,0,0,10,0,0,0
1238,Georginio Wijnaldum ,5,NED,"LM,CM",29-019,90,0,0,0,0,1,0,0,0,48,0,1,2
1239,Jordan Henderson ,14,ENG,CM,29-166,90,0,0,0,0,0,0,0,0,55,2,1,1
1240,Alex Oxlade-Chamberlain ,15,ENG,"RM,RW",26-107,77,0,0,0,0,4,1,0,0,45,2,5,3
1241,   Adrián ,13,ESP,GK,32-331,13,0,0,0,0,0,0,0,0,10,0,0,0
1242,Andrew Robertson ,26,SCO,LB,25-264,90,0,0,0,0,1,0,0,0,105,2,1,0
1243,Virgil van Dijk ,4,NED,CB,28-145,90,2,0,0,0,2,2,0,0,73,1,1,1
1244,Dejan Lovren ,6,CRO,CB,30-148,90,0,0,0,0,0,0,0,0,60,1,1,2
1245,Trent Alexander-Arnold ,66,ENG,RB,21-054,90,0,2,0,0,1,0,0,0,76,3,1,0
1246,Alisson ,1,BRA,GK,27-059,75,0,0,0,0,0,0,0,1,45,0,0,0
1247,Divock Origi ,27,BEL,FW,24-230,72,2,0,0,0,3,2,0,0,23,0,0,0
1248,   Roberto Firmino ,9,BRA,FW,28-063,18,0,1,0,0,0,0,0,0,5,0,0,0
1249,Sadio Mané ,10,SEN,LW,27-238,90,1,2,0,0,3,1,0,0,31,1,0,0
1250,Xherdan Shaqiri ,23,SUI,RW,28-055,90,1,0,0,0,2,1,0,0,48,0,0,0
1251,Adam Lallana ,20,ENG,"AM,RM",31-208,71,0,0,0,0,0,0,0,0,37,2,0,3
1252,   Jordan Henderson ,14,ENG,CM,29-170,19,0,0,0,0,0,0,0,0,18,0,0,0
1253,James Milner ,7,ENG,"LM,DM",33-334,90,0,0,0,0,1,0,0,0,59,2,0,1
1254,Georginio Wijnaldum ,5,NED,"DM,CM,RM",29-023,90,1,0,0,0,2,1,0,0,66,0,2,1
1255,Andrew Robertson ,26,SCO,LB,25-268,90,0,0,0,0,0,0,0,0,56,2,0,0
1256,Virgil van Dijk ,4,NED,CB,28-149,90,0,0,0,0,0,0,0,0,76,1,1,0
1257,Dejan Lovren ,6,CRO,CB,30-152,90,0,1,0,0,0,0,0,0,104,2,2,1
1258,Trent Alexander-Arnold ,66,ENG,RB,21-058,82,0,1,0,0,0,0,1,0,90,5,2,1
1259,   Joe Gomez ,12,ENG,RB,22-195,8,0,0,0,0,0,0,0,0,11,0,0,0
1260,Adrián ,13,ESP,GK,32-335,90,0,0,0,0,0,0,0,0,37,0,0,0
1261,Roberto Firmino ,9,BRA,FW,28-066,90,0,0,0,0,5,1,0,0,37,1,1,2
1262,Alex Oxlade-Chamberlain ,15,ENG,LW,26-114,86,1,0,0,0,2,1,0,0,41,0,0,0
1263,   Xherdan Shaqiri ,23,SUI,LW,28-058,4,0,0,0,0,0,0,0,0,3,0,0,0
1264,Mohamed Salah ,11,EGY,RW,27-175,90,1,1,0,0,5,4,0,0,57,0,0,0
1265,James Milner ,7,ENG,"LM,LB",33-337,90,0,0,0,0,1,0,0,0,119,1,0,0
1266,Jordan Henderson ,14,ENG,CM,29-173,90,0,1,0,0,1,1,0,0,160,2,1,0
1267,Naby Keïta ,8,GUI,RM,24-300,90,1,1,0,0,3,2,0,0,110,3,2,2
1268,Andrew Robertson ,26,SCO,LB,25-271,75,0,0,0,0,0,0,0,0,65,2,0,2
1269,   Curtis Jones ,48,ENG,LM,18-311,15,0,0,0,0,1,0,0,0,16,0,0,0
1270,Virgil van Dijk ,4,NED,CB,28-152,90,0,0,0,0,0,0,0,0,100,1,1,2
1271,Dejan Lovren ,6,CRO,CB,30-155,39,0,0,0,0,0,0,0,0,53,0,0,1
1272,   Trent Alexander-Arnold ,66,ENG,RB,21-061,51,0,0,0,0,3,0,0,0,65,0,0,0
1273,Joe Gomez ,12,ENG,"CB,RB",22-198,90,0,0,0,0,0,0,1,0,134,0,3,0
1274,Alisson ,1,BRA,GK,27-066,90,0,0,0,0,0,0,0,0,27,0,0,0
1275,Mohamed Salah ,11,EGY,FW,27-182,90,2,0,0,0,7,3,0,0,42,1,1,0
1276,Sadio Mané ,10,SEN,"LW,RW",27-248,90,0,1,0,0,2,1,0,0,58,1,0,0
1277,Xherdan Shaqiri ,23,SUI,RW,28-065,69,0,0,0,0,1,0,0,0,44,1,0,0
1278,   Alex Oxlade-Chamberlain ,15,ENG,"RW,RM",26-121,21,0,0,0,0,0,0,0,0,13,0,0,0
1279,Roberto Firmino ,9,BRA,AM,28-073,87,0,0,0,0,2,2,0,0,52,3,0,0
1280,   Divock Origi ,27,BEL,LW,24-240,3,0,1,0,0,1,0,0,0,2,0,0,0
1281,Georginio Wijnaldum ,5,NED,DM,29-033,58,0,0,0,0,0,0,0,0,52,2,1,0
1282,   Andrew Robertson ,26,SCO,LB,25-278,32,0,0,0,0,0,0,0,0,23,0,1,0
1283,Jordan Henderson ,14,ENG,"DM,CM",29-180,90,0,0,0,0,2,0,1,0,89,1,1,0
1284,James Milner ,7,ENG,"LB,DM,LM",33-344,90,0,0,0,0,1,0,1,0,85,0,0,1
1285,Virgil van Dijk ,4,NED,CB,28-159,90,0,0,0,0,0,0,0,0,113,0,1,1
1286,Joe Gomez ,12,ENG,CB,22-205,90,0,0,0,0,0,0,0,0,117,3,2,0
1287,Trent Alexander-Arnold ,66,ENG,RB,21-068,90,0,0,0,0,0,0,0,0,96,2,2,1
1288,Alisson ,1,BRA,GK,27-073,90,0,0,0,0,0,0,0,0,32,0,0,0
1289,Roberto Firmino ,9,BRA,FW,28-085,90,2,0,0,0,3,2,0,0,47,1,0,1
1290,Sadio Mané ,10,SEN,LW,27-260,90,0,1,0,0,3,1,0,0,51,0,0,0
1291,Mohamed Salah ,11,EGY,RW,27-194,69,0,0,0,0,4,0,0,0,27,0,0,0
1292,   Divock Origi ,27,BEL,RW,24-252,21,0,0,0,0,0,0,0,0,9,1,0,0
1293,Georginio Wijnaldum ,5,NED,"LM,CM",29-045,90,0,0,0,0,1,0,0,0,71,0,0,0
1294,Jordan Henderson ,14,ENG,CM,29-192,81,0,0,0,0,1,0,0,0,89,2,1,1
1295,   Adam Lallana ,20,ENG,LM,31-230,9,0,0,0,0,0,0,0,0,11,0,0,0
1296,Naby Keïta ,8,GUI,RM,24-319,69,0,0,0,0,0,0,0,0,49,1,2,0
1297,   James Milner ,7,ENG,RM,33-356,21,1,0,1,1,0,0,0,0,20,0,1,0
1298,Andrew Robertson ,26,SCO,LB,25-290,90,0,0,0,0,0,0,0,0,101,4,2,0
1299,Virgil van Dijk ,4,NED,CB,28-171,90,0,0,0,0,0,0,0,0,88,0,0,0
1300,Joe Gomez ,12,ENG,CB,22-217,90,0,0,0,0,0,0,1,0,60,0,1,1
1301,Trent Alexander-Arnold ,66,ENG,RB,21-080,90,1,2,0,0,2,2,0,0,102,1,1,1
1302,Alisson ,1,BRA,GK,27-085,90,0,0,0,0,0,0,0,0,24,0,0,0
1303,Mohamed Salah ,11,EGY,FW,27-197,90,0,0,0,0,2,1,0,0,38,1,0,0
1304,Sadio Mané ,10,SEN,"LW,RW",27-263,90,1,0,0,0,2,1,0,0,46,1,0,0
1305,Adam Lallana ,20,ENG,RW,31-233,66,0,1,0,0,0,0,1,0,43,4,2,1
1306,   Naby Keïta ,8,GUI,"RW,AM",24-322,24,0,0,0,0,0,0,0,0,13,3,0,0
1307,Roberto Firmino ,9,BRA,AM,28-088,85,0,0,0,0,3,1,0,0,50,0,0,2
1308,   Divock Origi ,27,BEL,LW,24-255,5,0,0,0,0,0,0,0,0,5,0,0,0
1309,Georginio Wijnaldum ,5,NED,DM,29-048,85,0,0,0,0,2,0,0,0,58,1,2,0
1310,   James Milner ,7,ENG,DM,33-359,5,0,0,0,0,0,0,0,0,4,0,0,0
1311,Jordan Henderson ,14,ENG,DM,29-195,90,0,0,0,0,0,0,0,0,97,3,1,1
1312,Andrew Robertson ,26,SCO,LB,25-293,90,0,0,0,0,0,0,0,0,78,3,2,1
1313,Virgil van Dijk ,4,NED,CB,28-174,90,0,0,0,0,0,0,0,0,99,0,2,1
1314,Joe Gomez ,12,ENG,CB,22-220,90,0,0,0,0,0,0,0,0,104,2,2,2
1315,Trent Alexander-Arnold ,66,ENG,RB,21-083,90,0,0,0,0,1,0,0,0,111,1,1,0
1316,Alisson ,1,BRA,GK,27-088,90,0,0,0,0,0,0,0,0,33,0,0,0
1317,Roberto Firmino ,9,BRA,FW,28-092,90,0,0,0,0,5,0,0,0,62,2,0,1
1318,Sadio Mané ,10,SEN,LW,27-267,77,1,0,0,0,4,3,0,0,49,0,0,0
1319,   Divock Origi ,27,BEL,LW,24-259,13,0,0,0,0,0,0,0,0,7,0,1,0
1320,Mohamed Salah ,11,EGY,RW,27-201,89,1,0,0,0,5,4,0,0,45,0,0,0
1321,   Harvey Elliott ,67,ENG,RW,16-273,1,0,0,0,0,0,0,0,0,0,0,0,0
1322,Georginio Wijnaldum ,5,NED,LM,29-052,90,0,0,0,0,1,0,0,0,71,0,1,0
1323,Jordan Henderson ,14,ENG,CM,29-199,90,0,0,0,0,1,0,0,0,138,1,1,0
1324,James Milner ,7,ENG,"RM,LB",33-363,90,0,0,0,0,0,0,0,0,98,2,1,1
1325,Andrew Robertson ,26,SCO,LB,25-297,87,0,1,0,0,1,0,0,0,131,0,0,0
1326,   Adam Lallana ,20,ENG,RM,31-237,3,0,0,0,0,0,0,0,0,4,0,0,0
1327,Virgil van Dijk ,4,NED,CB,28-178,90,0,0,0,0,0,0,0,0,153,1,3,0
1328,Joe Gomez ,12,ENG,CB,22-224,90,0,0,0,0,0,0,0,0,134,0,2,0
1329,Trent Alexander-Arnold ,66,ENG,RB,21-087,90,0,0,0,0,2,0,0,0,153,0,0,0
1330,Alisson ,1,BRA,GK,27-092,90,0,0,0,0,0,0,0,0,37,0,0,0
1331,Roberto Firmino ,9,BRA,FW,28-101,90,1,0,0,0,4,2,0,0,48,1,0,0
1332,Sadio Mané ,10,SEN,LW,27-276,80,0,0,0,0,2,1,0,0,51,4,0,0
1333,   Divock Origi ,27,BEL,LW,24-268,10,0,0,0,0,1,1,0,0,8,0,0,0
1334,Mohamed Salah ,11,EGY,RW,27-210,89,0,1,0,0,1,0,0,0,41,0,1,0
1335,   Xherdan Shaqiri ,23,SUI,RW,28-093,1,0,0,0,0,0,0,0,0,3,0,0,0
1336,Georginio Wijnaldum ,5,NED,LM,29-061,90,0,0,0,0,1,1,0,0,93,0,0,0
1337,Jordan Henderson ,14,ENG,CM,29-208,90,0,0,0,0,0,0,0,0,103,5,0,1
1338,Alex Oxlade-Chamberlain ,15,ENG,RM,26-149,60,0,0,0,0,2,0,1,0,41,0,0,0
1339,   Adam Lallana ,20,ENG,RM,31-246,30,0,0,0,0,0,0,0,0,32,3,1,0
1340,Andrew Robertson ,26,SCO,LB,25-306,90,0,0,0,0,0,0,0,0,101,0,1,1
1341,Virgil van Dijk ,4,NED,CB,28-187,90,0,0,0,0,1,1,0,0,128,1,1,0
1342,Joe Gomez ,12,ENG,CB,22-233,90,0,0,0,0,0,0,1,0,131,2,2,0
1343,Trent Alexander-Arnold ,66,ENG,RB,21-096,90,0,0,0,0,1,0,0,0,105,4,0,2
1344,Alisson ,1,BRA,GK,27-101,90,0,0,0,0,0,0,0,0,34,0,0,0
